locality,longitude,latitude,year_obs,nom_taxon,family,genus,dbh
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,9.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,23.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,20.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,20.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,26.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,21
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,6.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,22
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,20.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,27.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,23.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,20.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,30.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.3
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,22.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,27.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,16.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,19.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,33.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,22.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,14
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,18.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,21.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.6
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,17.2
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,15.9
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.5
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,10.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,13.7
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,24.8
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P17,165.107077,-21.122677,2015,Geijera balansae,Rutaceae,Geijera,11
Forêt Plate P26,165.111632,-21.133673,2015,Geijera balansae,Rutaceae,Geijera,13.7
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,25.5
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,15.3
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,14.6
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,16.9
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,11.1
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,27.1
Forêt Plate P09,165.122272,-21.146053,2004,Geijera balansae,Rutaceae,Geijera,10.5
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,10.5
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,27.7
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,17.2
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,11.5
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,12.1
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,13.7
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,13.4
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,13.7
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,13.1
Forêt Plate P12,165.120361,-21.148142,2013,Geijera balansae,Rutaceae,Geijera,11.8
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,14.6
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,11.6
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,15.9
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,11.5
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,20.2
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,12.7
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,16.4
Col d'Amoss,164.4378742,-20.30602285,2016,Geissois montana,Cunoniaceae,Geissois,30.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,24.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,32.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.9
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,20.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,27.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,24.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,17.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,18.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,19.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,17.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.9
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,18.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,21.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,19.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,20.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,21.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,41
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,18.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,28.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,26.9
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,18.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,19.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,21.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,24.9
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,18.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,19.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,32.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,17
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,20.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,14.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,21.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,23.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,23.2
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,15.9
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.4
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.7
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,33
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,17.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,16.6
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,11.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,25.5
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,10.8
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,12.3
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,13.1
Tiebaghi,164.2260028,-20.43131151,2018,Geissois pruinosa var. intermedia,Cunoniaceae,Geissois,21.2
